"Para Maiores",2,2013-01-24
"Cidade das Sombras",3,1998-02-27
"Ascensão do Cisne Negro",2,2021-08-11
"O 6º Dia",2,2000-11-17
"P2 - Sem Saída",3,2007-11-09
"Invencível",3,2014-12-25
"Estrada Sem Lei",3,2019-03-15
"Maldição: Reze Para Não Vê-la",2,2005-11-03
"Superman II: A Aventura Continua",3,1980-12-12
"Reflexos da Inocência",3,2008-06-05
"Batman: Contra o Capuz Vermelho",3,2010-07-27
"O Monstro do Pântano",2,1982-01-01
"Romy e Michele",3,1997-04-25
"Como Enlouquecer Seu Chefe",3,1999-02-19
"Selena",3,1997-03-21
"Barbie: A Princesa & A Popstar",3,2012-09-13
"R.I.P.D.: Agentes do Além",2,2013-07-18
"Memory",3,2023-12-22
"O Lado Bom da Vida",3,2012-11-16
"Hook: A Volta do Capitão Gancho",3,1991-04-10
"O Agente Faixa-Preta",1,2024-09-12
"Hitman, O Rei dos Assassinos",3,1998-04-03
"XXY",3,2007-06-14
"Uma Nova Chance",3,2018-11-22
"A Filha do Presidente",3,2004-09-24
"O Álamo",3,1960-10-23
"Miracle in Cell No. 7",3,2013-01-23
"One Piece Filme 04: Aventura Mortal!",3,2003-03-01
"Antes Que Eu Vá",3,2017-03-02
"War",3,2019-10-02
"Bruna Surfistinha",3,2011-02-25
"僕の初恋をキミに捧ぐ",3,2009-10-24
"O Mistério dos Escavadores",3,2003-04-18
"A Cura",3,1997-12-27
"Upside-Down Magic: Escola de Magia",3,2020-07-31
"Ela Dança, Eu Danço 4",3,2012-07-26
"Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara",3,2015-07-04
"Meu Namorado é um Zumbi",3,2013-01-31
"Todos os Tons do Prazer",2,2013-09-05
"Um Peixe Chamado Wanda",3,1988-07-15
"Inside Out 2: A Special Look",4,2024-07-15
"Eine Armee Gretchen",2,1973-08-23
"Guerra Oculta",3,2022-05-05
"De Férias da Família",2,2022-08-26
"Konvoi",3,2023-12-25
"Luzes no Céu: Fireworks",3,2017-08-18
"Escobar: Paraíso Perdido",3,2014-10-11
"Além da Realidade",2,2016-09-09
"Melhor é Impossível",3,1997-12-19
"Na Mira do Atirador",3,2017-05-12
"Stallone: Cobra",3,1986-01-01
"Crème à glace",1,2024-09-09
"A Incrível História de Henry Sugar",3,2023-09-20
"O Último Pistoleiro",3,1976-07-21
"A Vingança Perfeita",2,2018-05-10
"O Destino do Poseidon",3,1972-12-13
"Kill Bill: O Inteiro Caso Sangrento",4,2011-03-27
"O Diário de um Banana: As Regras do Rodrick",3,2022-12-02
"Meu Nome é Khan",4,2010-02-10
"A Profecia",2,2006-06-06
"Barbie em a Princesa da Ilha",3,2007-09-17
"Amor e Amizade",3,2016-05-26
"Santuário",3,2011-02-03
"A Sogra",3,2005-05-13
"A Forma do Medo",3,2022-10-06
"Força Policial",3,2008-09-09
"Ao Cair da Noite",2,2017-06-09
"Velocidade Máxima 2",2,1997-06-13
"O Médico do Distrito Militar",2,1976-01-01
"One Piece Filme 02: Aventura na Ilha Nejimaki",3,2001-03-03
"Cop Land: Zona Exclusiva",3,1997-08-15
"Lucas: Um Intruso no Formigueiro",2,2006-07-28
"Um Marido Fiel",3,2022-08-26
"A Garota Na Caixa",3,2016-09-10
"Os Esquenta-Banco",2,2006-04-07
"Superação: O Milagre da Fé",3,2019-04-10
"Spurlos in Athen",2,2023-02-25
"The Love Witch",3,2016-11-11
"Rashomon",4,1950-08-26
"Origin",3,2023-12-08
"Un toro da monta",2,1976-01-01
"O Mais Longo dos Dias",3,1962-09-25
"Lembranças Sombrias",3,2021-04-21
"Mundo em Caos",3,2021-02-24
"Police Story 4: Primeiro Impacto",3,1996-02-10
"Eu Sou: Celine Dion",3,2024-06-18
"Daylight",3,1996-12-06
"Faça o Que Eu Digo, Não Faça o Que Eu Faço",3,2008-11-07
"Mais Forte que a Vingança",3,1972-09-10
"Papillon",3,1973-12-16
"Sabrina",3,1995-12-15
"СуперБобровы",2,2016-03-17
"O Padeiro",3,2023-07-27
"Agente do Futuro",2,2014-10-09
"Projeto Fantasma",3,2023-08-07
"Savaged",3,2014-08-06
"Solomon Kane: O Caçador de Demônios",3,2009-09-16
"O Bicho Vai Pegar 2",2,2008-09-24
"Samaritan Girl",3,2004-03-05
"Viagem à Lua de Júpiter",3,2013-06-27
"A Princesa e o Plebeu",3,1953-08-26
"Ran",4,1985-06-01
"Plano de Voo",3,2005-09-22
"Amsterdam",3,2022-09-27
"A Vida Depois de Yang",3,2022-03-04
"Confesiones de un drogadicto",2,2012-01-01
"A Profissional",3,2021-08-19
"O Hobbit",3,1977-11-27
"Arrebentando em Nova York",3,1995-01-21
"20.000 Léguas Submarinas",3,1954-12-23
"Salsa Ni L",1,2024-10-01
"O Desafio das Águias",3,1968-12-04
"O que Acontece Depois",2,2023-11-02
"ギニーピッグ4 ピーターの悪魔の女医さん",1,1986-09-10
"Veer-Zaara",3,2004-11-12
"O Que Será de Nozes 2",2,2017-08-11
"A Tortura do Silêncio",3,1953-02-13
"Domicílio Conjugal",3,1970-09-09
"O Grande Mestre 3",3,2015-12-24
"The Stranger by the Shore",3,2020-09-11
"O Ataque dos Vermes Malditos 3: De Volta à Perfeição",2,2001-10-02
"Missão Possível",3,2021-02-17
"Cão Danado",3,1949-10-17
"O Baile das Bruxas",3,2017-05-06
"Aconteceu de Novo no Natal do Mickey",3,2004-11-15
"Além da Linha Vermelha",3,1998-12-23
"私の奴隷になりなさい 第2章 「ご主人様と呼ばせてください」",3,2018-09-29
"To Your Last Death",2,2019-11-30
"O Mundo em Perigo",3,1954-06-16
"ハケンアニメ！",3,2022-05-20
"Melanie: A Última Esperança",3,2016-09-23
"西游·伏妖篇",2,2017-01-28
"O Jovem Mestre do Kung Fu",3,1980-02-09
"X-Men: The Mutant Watch",3,2000-07-02
"A Dama e o Vagabundo II: As Aventuras de Banzé",3,2001-02-18
"O Quebra-Nozes e os Quatro Reinos",3,2018-10-26
"Enterrado Vivo",3,2010-09-24
"Anora",1,2024-10-17
"Thelma",3,2017-09-15
"Professor Marston e as Mulheres-Maravilhas",3,2017-10-13
"Anatomia de um crime",3,1959-01-07
"หอแต๋วแตก แหกสัปะหยด",2,2024-03-14
"Nu",2,2017-08-11
"Armadura de Deus",3,1986-08-16
"Um Homem e uma Mulher",3,2016-02-25
"A Família",3,2013-09-13
"Padrinhos de Tóquio",3,2003-12-05
"U.S. Marshals: Os Federais",3,1998-03-06
"Azrael",1,2024-09-27
"Paraíso Azul",3,1982-03-12
"Tango & Cash: Os Vingadores",3,1989-12-22
"Drácula",3,1931-02-12
"As Namoradas do Papai",3,1995-11-17
"Bobby",3,2006-09-05
"Crush à Altura",3,2019-09-13
"Kagemusha, a Sombra do Samurai",3,1980-04-26
"Mais que Vencedores",3,2019-08-22
"Esperança",4,2013-10-02
"Verão Feliz",3,1999-06-05
"色降II萬里驅魔",2,1998-11-30
"Doom: A Porta do Inferno",2,2005-10-20
"Por um Fio",3,2003-04-04
"O Leopardo",3,1963-03-27
"A Menina e o Porquinho",3,2006-12-07
"Fogo Cruzado",3,2021-09-09
"Rocco",2,2016-11-30
"A Seita Maligna",2,2016-09-22
"Corajosos",3,2011-09-30
"Turista Espacial",3,1996-09-18
"O Rei do Povo",3,2024-06-21
"お江戸はねむれない!",1,1993-07-23
"Assalto ao Poder",2,2016-07-01
"Até que a Fuga os Separe",3,1999-04-16
"Cidades de Papel",3,2015-06-18
"O Cavaleiro Solitário",3,2013-07-03
"Dragonball Evolution",1,2009-03-12
"Apenas Amigos",3,2005-11-23
"Close",2,2019-02-22
"Batman: O Cavaleiro das Trevas, Parte 2",3,2013-01-03
"วิมานหนาม",3,2024-08-22
"Marley & Eu",3,2008-12-25
"Loucuras na Idade Média",2,2001-11-21
"Personal Shopper",2,2016-12-14
"Armações do Amor",2,2006-03-10
"Dahomey",1,2024-09-11
"O Cara Certo",3,2016-02-29
"Os Fora da Lei",2,2012-08-27
"A Era do Gelo:  Especial de Natal",3,2011-11-24
"Турист",3,2021-05-19
"Noite do Terror",2,2006-05-19
"De Volta às Aulas",3,1986-06-13
"Takas",3,2024-02-13
"Cherry: Inocência Perdida",3,2021-02-26
"O Pintassilgo",3,2019-09-12
"Detective Conan: Filme 01 - The Time-Bombed Skyscraper",3,1997-04-19
"O Grande Amor de Nossas Vidas",3,1961-05-13
"Atividade Paranormal 2",2,2010-10-20
"A Bruxa do Cabelo Branco do Reino Lunar",3,2014-02-14
"Bonnie e Clyde: Uma Rajada de Balas",3,1967-08-14
"Quiz Lady",3,2023-09-09
"Uma Festa no Ar",2,2004-05-28
"U-571 - A Batalha do Atlântico",3,2000-04-20
"A Morte Te Dá Parabéns 2",3,2019-02-13
"Rápida e Mortal",3,1995-02-09
"Miranda",2,1985-10-15
"Godzilla",3,1954-11-03
"Canguru Jack",2,2003-01-17
"Mentir e Roubar",2,2019-07-12
"Ong-Bak 3",2,2010-05-05
"Morte, Morte, Morte",3,2022-08-05
"Real",2,2017-06-28
"Ficção Americana",3,2023-11-10
"Segurança de Shopping",2,2009-01-15
"O Tutor",3,2023-03-24
"The Thicket",3,2024-09-05
"ก่อนที่เขาจะไม่อยู่บ้าน",1,2024-09-09
"Dolce... calda Lisa",2,1980-03-28
"Repo Men: O Resgate de Órgãos",3,2010-03-18
"Juliet, Nua e Crua",3,2018-08-16
"A Cor da Noite",2,1994-08-19
"Inuyashiki",3,2018-04-20
"Amor Sem Fim",3,2014-02-12
"The Buckingham Murders",1,2024-09-13
"Deixa Rolar",2,2014-09-26
"O Homem da Máscara de Ferro",3,1998-03-12
"O Homem com Punhos de Ferro 2",2,2015-03-10
"Almôndegas",2,1979-06-28
"Encontrando Forrester",3,2000-12-21
"O Confronto",3,2001-11-02
"Mulheres ao Ataque",3,2014-04-16
"Jovens Bruxas",3,1996-05-03
"Como Roubar um Banco",3,2024-06-04
"O Campeão",2,2024-07-12
"Comando Delta",2,1986-02-14
"Descompensada",2,2015-07-17
"Sex Games",2,2023-04-28
"Amor Esquecido",3,2023-09-27
"PomPoko: A Grande Batalha dos Guaxinins",3,1994-07-16
"Power Rangers: O Filme",2,1995-06-30
"Identidade",3,2003-04-25
"TÁR",3,2022-09-23
"Para Todos os Garotos: Agora e Para Sempre",3,2021-02-12
"Guerra é Guerra!",3,2012-02-14
"Tempestade",2,1998-01-16
"Quatro Irmãos",3,2005-08-11
"Jornada nas Estrelas II: A Ira de Khan",3,1982-06-04
"One Piece Filme 07: Os Mechas do Castelo Karakuri!",3,2006-03-04
"Langue étrangère",1,2024-09-11
"Raça",3,2016-02-19
"Vestida para Casar",3,2008-01-10
"Bender: O Império do Ouro",3,2021-07-15
"Tentáculos",3,1998-01-30
"Love",3,2015-07-06
"Marcelino Pão e Vinho",3,1955-02-24
"Mickey, Donald e Pateta: Os Três Mosqueteiros",3,2004-08-04
"Ruas em Guerra",3,2019-05-09
"O Genro dos Meus Sonhos",3,1993-07-02
"Minhas Adoráveis Ex-Namoradas",3,2009-05-01
"One Crazy Summer: A Look Back at Gravity Falls",3,2018-07-24
"Le Porno Killers",2,1980-04-20
"No Limite da Realidade",3,1983-06-24
"Contos do Além Túmulo: O Bordel de Sangue",2,1996-08-16
"Fratura",3,2019-09-22
"I Am a Hero",3,2016-04-23
"Emily, A Criminosa",3,2022-08-12
"Ressurreição",3,2016-02-18
"Contágio: Epidemia Mortal",2,2015-05-08
"Hush: A Morte Ouve",3,2016-03-12
"Rua do Medo: 1978 - Parte 2",3,2021-07-08
"Confissões de uma Adolescente em Crise",2,2004-02-17
"Crescendo Juntas",3,2023-03-29
"Armas na Mesa",3,2016-11-25
"Corra, Lola, Corra",3,1998-08-20
"Rocketman",3,2019-05-17
"The Eden Theory",2,2021-05-05
"Evangelion: 2.0 Você (Não) Pode Avançar",3,2009-06-26
"O Pacificador",3,1997-09-26
"Um Conto Americano: Fievel Vai para o Oeste",3,1991-11-21
"Barbie em a Pequena Polegar",3,2009-02-24
"Hellraiser III: Inferno na Terra",2,1992-09-11
"The Pastor",1,2024-10-11
"Um Crime Nada Perfeito",2,2009-05-09
"Bons Companheiros",3,2023-04-07
"Ela e os Caras",3,2007-09-21
"Desejo Proibido",3,2023-02-10
"A Águia Pousou",3,1976-12-24
"Terror no Deserto",2,2022-10-28
"Escola de Espiões",2,2015-04-23
"Carne Trêmula",3,1997-10-10
"らんま½ 超無差別決戦! 乱馬チームVS伝説の鳳凰",3,1994-08-20
"Comboio do Terror",2,1986-07-25
"A Guerra dos Sexos",3,2017-09-22
"南洋十大邪術",2,1995-08-04
"Lego Liga da Justiça: Combate Cósmico",3,2016-02-16
"Super Mario Bros.",2,1993-05-28
"Cashback, Bem-vindo ao Turno da Noite",3,2007-01-17
"Inquiry Of Shadows",1,2024-09-09
"Sweet & Sour",3,2021-06-04
"军火大劫案",3,2022-04-09
"O Jogo da Invocação",2,2023-08-30
"Agente 117",3,2006-04-19
"Alma Perdida",2,2009-01-09
"A Guerra do Amanhã 2",1,0000-00-00
"Pateta 2: Radicalmente Pateta",3,2000-02-29
"Joey, a Canguru Falante",2,2021-07-27
"Brooklin: Um Amor Sem Fronteiras",3,2015-10-20
"Miami Vice",3,2006-07-27
"Rascal Does Not Dream of a Sister Venturing Out",3,2023-06-23
"Lego Ninjago: O Filme",3,2017-09-21
"Passe Livre",2,2011-02-25
"Medo",3,2003-06-13
"Crimes Temporais",3,2007-11-01
"Jovens, Loucos e Rebeldes",3,1993-09-24
"Kingdom 3: A Chama do Destino",3,2023-07-28
"Beethoven: O Magnífico",2,1992-04-03
"Loucas Por Amor, Viciadas em Dinheiro",3,2008-01-17
"Rudy",3,1993-09-17
"A Casa do Espanto",3,1985-12-06
"Saló ou os 120 Dias de Sodoma",3,1976-01-10
"Snowden: Herói ou Traidor",3,2016-09-15
"해피 엔드",3,1999-12-11
"Efeito Dominó",3,2008-02-28
"A Cratera",3,2023-05-12
"A Corrente do Bem",3,2000-10-20
"Mr. Bones 3: Son of Bones",3,2022-04-14
"Obsessão",3,2015-06-04
"Sexy por Acidente",3,2018-04-19
"Presságios de um Crime",3,2015-09-03
"Ghajini",3,2008-12-25
"Inferno na torre",3,1974-12-14
"Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity",2,2012-06-02
"Hill: Amor Pelo Jogo",3,2023-08-18
"Pegando Fogo",3,2015-10-02
"我爱喵星人",3,2021-05-18
"Kamadora",1,2023-08-11
"Miss Revolução",3,2020-03-12
"Parque do Inferno",2,2018-09-27
"Harry & Sally: Feitos um para o Outro",3,1989-07-21
"Parker",3,2013-01-23
"Sete Minutos Depois da Meia-Noite",3,2016-10-07
"Os Invencíveis",3,2008-07-16
"Barbie Fairytopia - A Magia do Arco-Íris",3,2007-03-13
"Police Story: A Guerra das Drogas",3,1985-12-14
"Um Crime Perfeito",3,1998-06-05
"Bruxa de Blair",2,2016-09-15
"Até o Limite da Honra",3,1997-08-19
"Pokémon o Filme: Volcanion e a Maravilha Mecânica",3,2016-07-16
"O Preço do Desafio",3,1988-03-11
"A Jornada de Vivo",3,2021-07-30
"A Fita Branca",3,2009-09-24
"A Montanha Sagrada",3,1973-11-29
"Louco por Elas",2,2003-01-17
"Coração de Fogo",3,2022-01-16
"Monty Python em Busca do Cálice Sagrado",3,1975-03-14
"Tom & Jerry: O Filme",3,1992-10-01
"Rebecca, A Mulher Inesquecível",3,1940-03-23
"Efeito Borboleta: Revelação",2,2009-01-09
"落凡尘",3,2024-07-06
"Futurama - O Jogo de Bender",3,2008-11-03
"Atividade Paranormal: Dimensão Fantasma",2,2015-10-21
"La Bamba",3,1987-07-24
"Ted Bundy: A Irresistível Face do Mal",3,2019-05-02
"Lanternas Vermelhas",3,1991-12-18
"Uma Vida Oculta",3,2019-08-27
"Sem Fôlego",3,2017-10-13
"Meninas Malvadas 2",2,2011-01-23
"Ken Park",2,2003-01-30
"Estou Pensando em Acabar com Tudo",3,2020-08-28
"Máfia da Dor",3,2023-10-20
"Com Amor, Simon",4,2018-02-16
"Os Perdedores",3,2010-04-23
"Sexta-Feira 13 - Parte 5: Um Novo Começo",2,1985-03-22
"Ela Dança, Eu Danço 3",3,2010-08-04
"Dias de Trovão",3,1990-06-27
"Le procès du chien",1,2024-09-11
"A Onda",3,2015-08-28
"Ghost Sweeper Mikami: Gokuraku Daisakusen!!",3,1994-12-04
"7 Dias em Entebbe",2,2018-03-15
"Risco Máximo",2,1996-09-13
"O Homem de Toronto",3,2022-12-23
"A Lenda do Dragão Quebra-Ossos",3,2010-10-14
"Sua Alteza",2,2011-04-08
"As Três Filhas",4,2024-09-05
"All Eyez on Me: A História de Tupac",3,2017-06-12
"O Informante",3,2019-08-30
"O Beijo do Vampiro",2,1988-09-17
"Reviver",3,2016-12-13
"Team America - Detonando o Mundo",3,2004-10-10
"Asphalt City",2,2024-03-28
"A Hora do Desespero",2,2021-09-12
"Tempestade de Meteoros",2,2010-01-30
"Nimitz de Volta ao Inferno",3,1980-01-31
"O Mensageiro do Diabo",3,1955-08-26
"妻の入浴中に即ハメ！即中出し！呼べば秒で来る同フロア愛人と時短不倫",1,2021-11-16
"Menina Bonita",3,1978-04-05
"Uma Noite de Aventuras",3,1987-07-01
"007 Somente para Seus Olhos",3,1981-06-24
"Ursos Sem Curso: O Filme",3,2020-06-30
"Antes Só do que Mal Acompanhado",3,1987-11-26
"Espíritos Obscuros",3,2021-10-28
"Shin Kamen Rider",3,2023-03-17
"O Poder do Ritmo",3,2007-05-16
"名探偵コナン・絶海の探偵",3,2013-04-19
"Um Duende em Nova York",3,2003-10-09
"Caçada ao Presidente",2,2015-03-19
"O Mensageiro do Último Dia",3,2020-10-22
"A Fraternidade é Vermelha",3,1994-05-12
"Scooby-Doo! Gostosuras ou Travessuras",3,2022-10-04
"O Vencedor",3,2010-12-10
"A Lenda da Llorona",3,2011-10-21
"Clímax",3,2018-09-19
"Ennio, o Maestro",4,2022-02-17
"Rastros de um Sequestro",3,2017-11-29
"Death Note Re-light: L's Successors",3,2009-10-07
"PK",3,2014-12-18
"O Mistério da Libélula",3,2002-02-22
"Meu Nome é Vingança",3,2022-11-30
"B13: 13º Distrito",3,2004-11-09
"Sequestro no Espaço",2,2012-04-12
"16 Desejos",3,2010-10-02
"Regresso a Halloweentown",3,2006-10-20
"Um Santo Vizinho",3,2014-10-09
"Naruto: Guardiões do Reino da Lua Crescente",3,2006-08-05
"Arranca-me a Vida",4,2008-09-12
"My Little Pony: Nova Geração",3,2021-09-22
"Romanzo popolare",3,1974-10-29
"Macross: A Batalha Final",3,1984-07-21
"Fúria Incontrolável",3,2020-07-16
"Heróis Pokémon: Latios & Latias",3,2002-07-13
"Repo Man: A Onda Punk",3,1984-03-02
"Museu de Cera",3,1953-04-16
"A Incrível Jornada",3,1993-02-03
"Contra o Tempo",3,2003-02-28
"Lowlifes",3,2024-04-11
"Tiro Certo",3,2021-11-05
"O Pacote",2,2018-08-10
"Cowboy Bebop: O Filme",3,2001-09-01
"Servir ao povo",3,2022-02-23
"Klaus",4,2019-11-08
"Pai a Gente Só Tem Um 2: Uma Sogra no Ninho",3,2020-07-29
"O Paizão",3,1999-06-25
"Inferno",3,2016-10-13
"A Filha do Rei do Pântano",3,2023-09-28
"A Lenda do Cavaleiro Verde",3,2021-07-29
"Milf",2,2010-10-17
"What's Going on With My Sister?",3,2014-05-17
"L'Amour et les Forêts",3,2023-05-24
"劇場版 BLEACH MEMORIES OF NOBODY",3,2006-12-16
"Halloween: Ressurreição",2,2002-07-01
"Shaft",3,2019-06-14
"Downton Abbey",3,2019-09-12
"Segurança Nacional",2,2003-01-17
"Quem Fizer Ganha",3,2023-11-16
"Tóquio em Decadência",3,1992-01-06
"Donnie Brasco",3,1997-02-27
"Frozen III",1,2027-11-24
"Aavesham",3,2024-04-11
"Bem-Vindo aos 40",2,2012-12-20
"Nas Garras do Tigre",3,2010-08-17
"فاصل من اللحظات اللذيذة",3,2024-04-10
"A Grande Escapada",3,1966-12-08
"Palavras ao Vento",3,1956-10-04
"Renaissance: Um Filme de Beyoncé",4,2023-12-01
"The Walking Dead: The Return",3,2024-02-15
"Tokyo Ghoul: Pinto",3,2015-12-25
"Shoshana",3,2024-01-25
"Justiça em Família",3,2021-08-18
"Poltergeist: O Fenômeno",3,1982-06-04
"Com 007 Viva e Deixe Morrer",3,1973-06-27
"Sexta-feira em Apuros",3,1995-04-26
"Nightbitch",1,2024-12-05
"Máquina Mortífera 2",3,1989-07-07
"Aconteceu no Natal do Mickey",3,1999-10-31
"엄마친구 3",2,2017-03-30
"A Promessa",3,2016-12-02
"Lua de Fel",3,1992-09-02
"A Ligação",3,2020-11-27
"Last Shift",3,2014-10-25
"Tom & Jerry: Velozes e Ferozes",3,2005-10-11
"O Orfanato",3,2007-05-20
"A Maior História de Todos os Tempos",3,1965-04-09
"Cubo",3,1997-12-10
"徳川女刑罰絵巻　牛裂きの刑",3,1976-09-04
"Veludo Azul",3,1986-09-19
"Marvel One-Shot: Agente Carter",3,2013-09-03
"O Amor Não Tira Férias",3,2006-12-08
"Maligno",3,2021-09-01
"Operação: Arma Secreta",3,2023-08-02
"Atividade Paranormal 4",2,2012-10-17
"Rua do Medo: 1994 - Parte 1",3,2021-06-28
"América do Medo",3,1992-03-13
"A Casa das Coelhinhas",2,2008-08-22
"Próxima Parada: Apocalipse",2,2018-07-13
"Les Courageux",1,2024-09-09
"Irmão de Espião",2,2016-02-24
"El Topo",3,1970-12-18
"A Liberdade é Azul",3,1993-09-08
"Osmose Jones - Uma Aventura Radical pelo Corpo Humano",3,2001-08-10
"이웃사람",3,2012-08-22
"A Volta ao Mundo em Oitenta Dias",3,1956-10-17
"Maverick",3,1994-05-20
"O Diário de uma Virgem",2,2013-07-24
"Vem Dançar",3,2006-03-17
"Três Dias do Condor",3,1975-09-24
"Believer 2",3,2023-10-05
"O Atirador: Legado",2,2014-09-30
"Sala Verde",3,2016-04-15
"Licorice Pizza",3,2021-11-26
"As Viagens de Gulliver",2,2010-12-23
"Círculo de Paixões",3,1997-04-04
"One Piece: Strong World",3,2009-12-12
"Exame",3,2009-06-19
"Sem Novidade no Front",3,1930-04-29
"Caça aos Gângsteres",3,2013-01-09
"Revelação",3,2000-07-21
"Legado Explosivo",3,2020-09-03
"Flores de Aço",3,1989-11-15
"Carol",3,2015-11-20
"A Rede",3,1995-07-28
"Spawn: O Soldado do Inferno",2,1997-07-31
"Babel",3,2006-10-26
"Antes do Pôr do Sol",3,2004-06-16
"Deserto do Ouro",3,2022-01-13
"Mírame",3,2021-08-20
"O Verão da Minha Vida",3,2013-06-06
"A Professora de Piano",3,2001-09-05
"Mansão Fantasma",3,2021-06-30
"Entrando Numa Fria Maior Ainda",3,2004-12-22
"Dia do Sim",3,2021-03-12
"Paterson",3,2016-11-17
"Loucademia de Polícia 5: Missão Miami Beach",2,1988-03-17
"Pokémon: Lucario e o Mistério de Mew",3,2005-07-16
"Jogando com Prazer",2,2009-01-16
"Alta Frequência",3,2000-04-28
"A Hora da Escuridão",2,2011-12-22
"Um Crime Entre Amigas",3,1999-01-30
"A Cilada",3,2015-05-06
"Asterix Conquista a América",3,1994-09-29
"Doraemon: Nobita e A Revolução dos Robôs",3,2011-03-05
"Megan Leavey",3,2017-06-09
"O Jogo Favorito",1,2003-02-28
"Silip Sa Apoy",2,2022-01-28
"Cha Cha Real Smooth - O Próximo Passo",3,2022-06-17
"Terror nos Bastidores",3,2015-10-09
"Do Fundo do Mar",2,1999-07-28
"Doido para Brigar... Louco para Amar",3,1978-12-16
"Antes de Dormir",3,2014-09-03
"위험한 사촌동생",5,2021-11-23
"Trabalho Sujo",3,2008-01-18
"Superman: Entre a Foice e o Martelo",3,2020-02-24
"King Richard: Criando Campeãs",3,2021-11-18
"Johnny English 3.0",3,2018-09-13
"Imagine Eu e Você",3,2006-01-27
"河北彩花がご奉仕してくれる最高級5つ星ソープランド",3,2022-02-18
"The Girl Who Escaped: The Kara Robinson Story",3,2023-02-11
"Remando para o Ouro",3,2023-12-25
"Caindo na Estrada",3,2000-05-19
"Teen Beach: O Filme",3,2013-08-07
"A Luz é Para Todos",3,1947-11-11
"A Babá",3,2017-10-13
"Miss Potter",3,2006-12-03
"Mulheres Perfeitas",2,2004-06-10
"Salão Kitty",2,1976-03-02
"O Assassinato de Jesse James Pelo Covarde Robert Ford",3,2007-09-20
"O Bom Pastor",3,2006-12-11
"Os Irmãos Aventura: O Filme",3,2023-07-21
"Olha Quem Está Falando Agora",2,1993-11-05
"Medidas Extremas",3,1996-09-27
"A Lista da Vingança",3,2023-09-22
"Esqueceram de Mim 5: Sozinho no Natal",2,2012-12-03
"Zulu",3,1964-01-22
"O Homem que Sabia de Menos",3,1997-11-14
"A Fortaleza Escondida",3,1958-12-28
"O Turista Acidental",3,1988-12-23
"Willy's Wonderland: Parque Maldito",3,2021-02-12
"Batman: O Homem Morcego",3,1966-07-30
"A Chefinha",3,2019-04-04
"Legionário",2,1998-12-03
"맛있는 섹스 그리고 사랑",2,2003-06-27
"Tin & Tina",2,2023-03-24
"Dogma",3,1999-11-12
"A Sala dos Professores",3,2023-05-04
"타겟",3,2023-08-30
"Le Grand Restaurant",3,1966-09-09
"A Origem do Dragão",2,2017-08-25
"Vício Frenético",3,1992-11-20
"Refém da Paixão",3,2013-12-27
"Menudas piezas",3,2024-04-12
"Busty Cops: Protect and Serve!",2,2009-08-01
"A Missão",3,1986-09-24
"Christine: O Carro Assassino",3,1983-12-09
"Imagens do Além",2,2008-03-21
"Frankenstein: Entre Anjos e Demônios",2,2014-01-22
"Sherazade",2,1990-04-11
"Psicopata Americano 2",2,2002-04-22
"Lar dos Esquecidos",2,2022-10-07
"The Loud House: O Filme",3,2021-08-20
"Papá o Mamá",3,2023-11-30
"O Grito",2,2019-12-31
"Lado a Lado",3,1998-12-25
"Trapaça",3,2013-12-03
"Hibla",1,2002-11-13
"Pequenos Guerreiros",3,1998-07-10
"O Destruidor",2,1992-05-01
"Paulo, Apóstolo de Cristo",3,2018-03-23
"A Bruma Assassina",3,1980-02-07
"O Senhor do Caos",3,2023-10-26
"A História de Ricky",3,1991-10-05
"Mulheres Perigosas",2,2015-10-03
"Mãos de Pedra: A História Verdadeira de Roberto Durán",3,2016-08-26
"No Coração do Mar",3,2015-12-03
"Pequenos Espiões 2: A Ilha dos Sonhos Perdidos",2,2002-08-07
"Um Amor de Tesouro",2,2008-02-07
"Sombras Sinistras",3,2021-12-28
"Mother - A Busca Pela Verdade",3,2009-05-28
"LEGO Disney Princesa: Aventura no Castelo",3,2023-08-18
"A Lenda do Lobo da Montanha",3,2022-09-20
"അജയന്റെ രണ്ടാം മോഷണം",1,2024-09-12
"Hannah Montana: O Filme",3,2009-04-10
"Possessed",2,2000-10-22
"Jovens Titãs: O Contrato de Judas",3,2017-03-31
"A Perseguição",3,2012-01-26
"Vampiros de Almas",3,1956-02-05
"Les Chambres rouges",3,2023-08-11
"Barbie Butterfly: A Nova Aventura em Fairytopia",3,2008-02-26
"O Roubo de 88",3,2023-10-01
"Imperador",3,2012-09-14
"Perseguição: A Estrada da Morte",3,2001-10-05
"Amizade Desfeita 2: Dark Web",3,2018-07-19
"Senza vergogna",2,1986-03-19
"Haikyuu!! Movie: Owari to Hajimari",4,2015-07-03
"Cartas para Julieta",3,2010-05-13
"Entre Nesta Dança: Hip Hop no Pedaço",3,2004-01-30
"Ao Lado de um Assassino",3,2018-11-16
"Dear David",2,2023-10-13
"Caçado",3,2003-03-11
"嬌妻四艷鬼",1,1994-03-26
"Summer Ghost",3,2021-11-12
"Chuva Negra",3,1989-09-22
"Redenção",3,2011-09-23
"Hellraiser: O Mundo do Inferno",2,2005-09-06
"Quando um Homem É Homem",3,1963-11-12
